Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
HASU3,SYSU,Synosma suaveolens (L.) Raf. ex Britton,,
HATE3,,Halesia tetraptera Ellis,mountain silverbell,Styracaceae
HATEM,,Halesia tetraptera Ellis var. monticola (Rehder) Reveal & Seldin,mountain silverbell,Styracaceae
HATEM,HACAM2,Halesia carolina L. var. monticola Rehder,,
HATEM,HAMO3,Halesia monticola (Rehder) Sarg.,,
HATEM,HAMOV,Halesia monticola (Rehder) Sarg. var. vestita Sarg.,,
HATET,,Halesia tetraptera Ellis var. tetraptera,mountain silverbell,Styracaceae
HATIO,,Hatiora Britton & Rose,hatiora,Cactaceae
HATR,,Harbouria trachypleura (A. Gray) J.M. Coult. & Rose,whiskbroom parsley,Apiaceae
HATR2,,Haplostachys truncata (A. Gray) Hillebr.,Maui islandmint,Lamiaceae
HATR4,,Haplohymenium triste (Ces.) Kindb.,haplohymenium moss,Anomodontaceae
HATR4,ANTR7,Anomodon tristis (Ces.) Sull. & Lesq.,,
HATU,,Habranthus tubispathus (L'Hér.) Traub,Rio Grande copperlily,Liliaceae
HATU,HATE2,Habranthus texanus Herb. ex Steud.,,
HATU,ZETE2,Zephyranthes texana Herb.,,
HAUN3,,Halodule uninervis Boiss.,halodule,Cymodoceaceae
HAUR,,Hackelia ursina (Greene ex A. Gray) I.M. Johnst.,Chihuahuan stickseed,Boraginaceae
HAURD,,Hackelia ursina (Greene ex A. Gray) I.M. Johnst. var. diaboli J.L. Gentry,Chihuahuan stickseed,Boraginaceae
HAURP,,Hackelia ursina (Greene ex A. Gray) I.M. Johnst. var. pustulata (J.F. Macbr.) J.L. Gentry,Chihuahuan stickseed,Boraginaceae
HAURU,,Hackelia ursina (Greene ex A. Gray) I.M. Johnst. var. ursina,Chihuahuan stickseed,Boraginaceae
HAVAR,,Havardia Small,havardia,Fabaceae
HAVE,,Hackelia velutina (Piper) I.M. Johnst.,velvet stickseed,Boraginaceae
HAVE,HALO,Hackelia longituba I.M. Johnst.,,
HAVE2,,Hamamelis vernalis Sarg.,Ozark witchhazel,Hamamelidaceae
HAVE2,HAVET,Hamamelis vernalis Sarg. var. tomentella (Rehder) Palmer,,
HAVE4,,Hackelia venusta (Piper) H. St. John,lesser showy stickseed,Boraginaceae
HAVE70,,Hamatocaulis vernicosus (Mitt.) Hedenäs,hamatocaulis moss,Amblystegiaceae
HAVE70,DRVE70,Drepanocladus vernicosus (Mitt.) Warnst.,,
HAVE70,LIVE6,Limprichtia vernicosa (Mitt.) Loeske,,
HAVE70,SCVE7,Scorpidium vernicosum (Mitt.) Tuom.,,
HAVI10,,Halecania viridescens Coppins & P. James,,Catillariaceae
HAVI2,,Hackelia virginiana (L.) I.M. Johnst.,beggarslice,Boraginaceae
HAVI2,LAVI7,Lappula virginiana (L.) Greene,,
HAVI2,MYVI,Myosotis virginiana L.,,
HAVI3,,Halimolobos virgata (Nutt.) O.E. Schulz,rod halimolobos,Brassicaceae
HAVI3,SIVI7,Sisymbrium virgatum Nutt.,,
HAVI4,,Hamamelis virginiana L.,American witchhazel,Hamamelidaceae
HAVI4,HAMA6,Hamamelis macrophylla Pursh,,
HAVI4,HAVIH,Hamamelis virginiana L. var. henryae Jenne ex C. Lane,,
HAVI4,HAVIM,Hamamelis virginiana L. var. macrophylla (Pursh) Nutt.,,
HAVI4,HAVIP,Hamamelis virginiana L. var. parvifolia Nutt.,,
HAVI9,,Hardenbergia violacea (Schneev.) Stearn,coral-pea,Fabaceae
HAWH,,Halimolobos whitedii (Piper) Rollins,Whited's fissurewort,Brassicaceae
HAWH,ARWH2,Arabis whitedii Piper,,
HAWH3,,Hazardia whitneyi (A. Gray) Greene,Whitney's bristleweed,Asteraceae
HAWHD2,,Hazardia whitneyi (A. Gray) Greene var. discoidea (J.T. Howell) W.D. Clark,Whitney's bristleweed,Asteraceae
HAWHD2,HAWHD,Haplopappus whitneyi A. Gray ssp. discoideus (J.T. Howell) D.D. Keck,,
HAWHW,,Hazardia whitneyi (A. Gray) Greene var. whitneyi,Whitney's bristleweed,Asteraceae
HAWHW,HAWH2,Haplopappus whitneyi A. Gray,,
HAWKS,,Hawksworthiana U. Braun,,Uncertain Ascomycota Family
HAWR,,Halodule wrightii Asch.,shoalweed,Cymodoceaceae
HAWR,DIBE3,Diplanthera beaudettei Hartog,,
HAWR,DIWR2,Diplanthera wrightii (Asch.) Asch.,,
HAWR,HABE2,Halodule beaudettei (Hartog) Hartog,,
HAZAR,,Hazardia Greene,bristleweed,Asteraceae
HEAB,,Heuchera abramsii Rydb.,San Gabriel alumroot,Saxifragaceae
HEAB2,,Hesperocyparis abramsiana (C.B. Wolf) Bartel,Santa Cruz cypress,Cupressaceae
HEAB2,CAAB3,Callitropsis abramsiana (C.B. Wolf) D.P. Little,,
HEAB2,CUAB,Cupressus abramsiana C.B. Wolf,,
HEAB2,CUGOA,Cupressus goveniana Gordon var. abramsiana (C.B. Wolf) Little,,
HEAB2,HEGOA,Hesperocyparis goveniana (Gordon) Bartel var. abramsiana (C.B. Wolf) de Laub.,,
HEABA,,Hesperocyparis abramsiana (C.B. Wolf) Bartel var. abramsiana ,Santa Cruz cypress,Cupressaceae
HEABA,CUABA,Cupressus abramsiana C.B. Wolf ssp. abramsiana ,,
HEABA,CUABL,Cupressus abramsiana C.B. Wolf ssp. locatellii Silba,,
HEABA,CUABN,Cupressus abramsiana C.B. Wolf ssp. neolomondensis Silba,,
HEABA,CUABO,Cupressus abramsiana C.B. Wolf ssp. opleri Silba,,
HEABA,NEGOA,Neocupressus goveniana (Gordon) de Laub. var. abramsiana (C.B. Wolf) de Laub.,,
HEABB,,Hesperocyparis abramsiana (C.B. Wolf) Bartel var. butanoensis (Silba) Bartel & R.P. Adams,Santa Cruz cypress,Cupressaceae
HEABB,CUABB,Cupressus abramsiana C.B. Wolf ssp. butanoensis Silba,,
HEAC,,Hedeoma acinoides Scheele,slender false pennyroyal,Lamiaceae
HEAC3,,Hedyotis acuminata (Cham. & Schltdl.) Steud.,au,Rubiaceae
HEAC3,KAGR3,Kadua grandis A. Gray,,
HEAC8,,Hesperevax acaulis (Kellogg) Greene,stemless dwarf-cudweed,Asteraceae
HEAC9,,Heritiera actinophylla (F.M. Bailey) Kosterm.,black booyong,Sterculiaceae
HEACA,,Hesperevax acaulis (Kellogg) Greene var. acaulis,stemless dwarf-cudweed,Asteraceae
HEACA,EVAC,Evax acaulis (Kellogg) Greene,,
HEACA,STAC3,Stylocline acaulis Kellogg,,
HEACA2,,Hesperevax acaulis (Kellogg) Greene var. ambusticola Morefield,stemless dwarf-cudweed,Asteraceae
HEACR,,Hesperevax acaulis (Kellogg) Greene var. robustior Morefield,stemless dwarf-cudweed,Asteraceae
HEAD,,Hesperolinon adenophyllum (A. Gray) Small,glandular dwarf-flax,Linaceae
HEAD,LIAD2,Linum adenophyllum A. Gray,,
HEAD3,,Herzogiella adscendens (Lindb.) Z. Iwats. & Schof.,herzogiella moss,Hypnaceae
HEAD3,CAAD6,Campylium adscendens (Lindb.) Perss.,,
HEAD3,CASTA6,Campylium stellatum (Hedw.) C.E.O. Jensen var. adscendens (Lindb.) Perss.,,
HEAD3,CASTT,Campylium stellatum (Hedw.) C.E.O. Jensen ssp. treleasii (Renauld) Grout,,
HEAD3,CATR28,Campylium treleasii (Renauld) Broth.,,
HEAD4,,Heppia adglutinata (Krempelh.) A. Massal.,,Heppiaceae
HEAD5,,Herbertus aduncus (Dicks.) A. Gray,,Herbertaceae
HEADA,,Herbertus aduncus (Dicks.) A. Gray ssp. aduncus,,Herbertaceae
HEADT,,Herbertus aduncus (Dicks.) A. Gray ssp. tenuis H.A. Mill. & E.B. Scott,,Herbertaceae
HEAF,,Heterophyllium affine (Hook.) Fleisch.,heterophyllium moss,Sematophyllaceae
HEAF,HENE4,Heterophyllium nemorosum (Brid.) Kindb.,,
HEAG,,Helianthus agrestis Pollard,southeastern sunflower,Asteraceae
HEAI,,Hedyotis aimiriikensis Kaneh.,Aimeliik starviolet,Rubiaceae
HEAL,,Hedysarum alpinum L.,alpine sweetvetch,Fabaceae
HEAL,HEALA,Hedysarum alpinum L. var. americanum Michx.,,
HEAL,HEALA2,Hedysarum alpinum L. ssp. americanum (Michx.) Fedtsch.,,
HEAL,HEALA3,Hedysarum alpinum L. var. alpinum,,
HEAL,HEALG,Hedysarum alpinum L. var. grandiflorum Rollins,,
HEAL,HEALP,Hedysarum alpinum L. var. philoscia (A. Nelson) Rollins,,
HEAL,HEAM9,Hedysarum americanum (Michx.) Britton,,
HEAL,HECA33,Hedysarum caucasicum M. Bieb.,,
HEAL,HEHE2,Hedysarum hedysaroides auct. non (L.) Schinz & Thell.,,
HEAL,HEPH2,Hedysarum philoscia A. Nelson,,
HEAL,HESI5,Hedysarum sibiricum Poir.,,
HEAL,HETR2,Hedysarum truncatum Eastw.,,
HEAL12,,Hemigraphis alternata (Burm. f.) T. Anderson,redivy,Acanthaceae
HEAL14,,Heterodermia albicans (Pers.) Swinscow & Krog,shield lichen,Physciaceae
HEAL14,ANDO7,Anaptychia domingensis (Ach.) A. Massal.,,
HEAL14,ANRA5,Anaptychia ravenelii (Tuck.) Zahlbr.,,
HEAL14,HEDO2,Heterodermia domingensis (Ach.) Trevis.,,
HEAL15,,Heteropappus altaicus (Willd.) Novopokr.,,Asteraceae
HEAL15,ASAL20,Aster altaicus Willd.,,
HEAL16,,Herteliana alaskensis (Nyl.) S. Ekman,,Bacidiaceae
HEAL16,BAAL7,Bacidia alaskensis (Nyl.) Zahlbr.,,
HEAL16,LEAL37,Lecidea alaskensis Nyl.,,
HEAL4,,"Heuchera alpestris Rosend., Butters & Lakela",San Bernardino Mountain alumroot,Saxifragaceae
HEAL5,,Hemarthria altissima (Poir.) Stapf & C.E. Hubbard,limpograss,Poaceae
HEAL5,MAAL11,Manisuris altissima (Poir.) Hitchc.,,
HEAL5,ROAL7,Rottboellia altissima Poir.,,
HEAL8,,Heuchera alba Rydb.,white alumroot,Saxifragaceae
HEAM,,Helenium amarum (Raf.) H. Rock,sneezeweed,Asteraceae
HEAM11,,Hedosyne ambrosiifolia (A. Gray) Strother,ragged marsh-elder,Asteraceae
HEAM11,IVAM,Iva ambrosiifolia (A. Gray) A. Gray,,
HEAM11,IVAML2,Iva ambrosiifolia (A. Gray) A. Gray ssp. lobata (Rydb.) R.C. Jacks.,,
HEAM4,,Heliotropium amplexicaule Vahl,clasping heliotrope,Boraginaceae
HEAM4,COAN13,Cochranea anchusifolia (Poir.) Guerke,,
HEAM4,HEAN7,Heliotropium anchusifolium Poir.,,
HEAM6,,Heuchera americana L.,American alumroot,Saxifragaceae
HEAM7,,Helianthus ×ambiguus (A. Gray) Britton (pro sp.),sunflower,Asteraceae
HEAMA,,Helenium amarum (Raf.) H. Rock var. amarum,sneezeweed,Asteraceae
HEAMA,HETE14,Helenium tenuifolium Nutt.,,
HEAMA2,,Heuchera americana L. var. americana,American alumroot,Saxifragaceae
HEAMA2,HEAMB,"Heuchera americana L. var. brevipetala Rosend., Butters & Lakela",,
HEAMA2,HEAMC,"Heuchera americana L. var. calycosa (Small) Rosend., Butters & Lakela",,
HEAMA2,HEAMH3,Heuchera americana L. var. heteradenia Fernald,,
HEAMA2,HEAMS,Heuchera americana L. var. subtruncata Fernald,,
HEAMA2,HECA22,Heuchera calycosa Small,,
HEAMA2,HECU4,Heuchera curtisii Torr. & A. Gray ex A. Gray,,
HEAMA2,HECUC,Heuchera curtisii Torr. & A. Gray ex A. Gray var. crenata Rydb.,,
HEAMA2,HELA18,Heuchera lancipetala Rydb.,,
HEAMB2,,Helenium amarum (Raf.) H. Rock var. badium (A. Gray ex S. Watson) Waterf.,sneezeweed,Asteraceae
HEAMB2,HEBA,Helenium badium (A. Gray ex S. Watson) Greene,,
HEAMB2,HETEB,Helenium tenuifolium Nutt. var. badium A. Gray ex S. Watson,,
HEAMH,,"Heuchera americana L. var. hirsuticaulis (Wheelock) Rosend., Butters & Lakela",American alumroot,Saxifragaceae
HEAMH,HEAMI,"Heuchera americana L. var. interior Rosend., Butters & Lakela",,
HEAMH,HEHI3,Heuchera hirsuticaulis (Wheelock) Rydb.,,
HEAMH2,,Heuchera americana L. var. hispida (Pursh) E.F. Wells,American alumroot,Saxifragaceae
HEAMH2,HEHI5,Heuchera hispida Pursh,,
HEAN2,,Helianthus angustifolius L.,swamp sunflower,Asteraceae
HEAN2,HEANP,Helianthus angustifolius L. var. planifolius Fernald,,
HEAN3,,Helianthus annuus L.,common sunflower,Asteraceae
HEAN3,HEANJ,Helianthus annuus L. ssp. jaegeri (Heiser) Heiser,,
HEAN3,HEANL,Helianthus annuus L. ssp. lenticularis (Douglas ex Lindl.) Cockerell,,
HEAN3,HEANL2,Helianthus annuus L. var. lenticularis (Douglas ex Lindl.) Steyerm.,,
HEAN3,HEANM,Helianthus annuus L. var. macrocarpus (DC.) Cockerell,,
HEAN3,HEANT,Helianthus annuus L. ssp. texanus Heiser,,
HEAN3,HEANT2,Helianthus annuus L. var. texanus (Heiser) Shinners,,
HEAN3,HEAR14,Helianthus aridus Rydb.,,
HEAN3,HELE5,Helianthus lenticularis Douglas ex Lindl.,,
HEAN4,,Helianthus anomalus S.F. Blake,western sunflower,Asteraceae
HEAN4,HEDE5,Helianthus deserticola Heiser,,
HEAN5,,Heliotropium angiospermum Murray,scorpion's-tail,Boraginaceae
HEAN5,HEPA18,Heliotropium parviflorum L.,,
HEAN5,SCAN7,Schobera angiosperma (Murray) Britton,,
HEAN8,,Heliotropium anomalum Hook. & Arn.,Polynesian heliotrope,Boraginaceae
HEANA,,Heliotropium anomalum Hook. & Arn. var. argenteum A. Gray,Polynesian heliotrope,Boraginaceae
HEANA3,,Heliotropium anomalum Hook. & Arn. var. anomalum Hook. & Arn. [excluded],Polynesian heliotrope,Boraginaceae
HEAP,,Hedeoma apiculata W.S. Stewart,McKittrick's false pennyroyal,Lamiaceae
HEAP3,,Heterodermia appalachensis (Kurok.) W.L. Culb.,Appalachian shield lichen,Physciaceae
HEAP3,ANAP4,Anaptychia appalachensis Kurok.,,
HEAP4,,Helenium apterum (S.F. Blake) Bierner [excluded],,Asteraceae
HEAR,,Hedyosmum arborescens Sw.,cigarbush,Chloranthaceae
HEAR10,,Hesperomannia arbuscula Hillebr.,Maui island-aster,Asteraceae
HEAR10,HEARO,Hesperomannia arbuscula Hillebr. ssp. oahuensis (Hillebr.) Carlq.,,
HEAR10,HEARP,Hesperomannia arbuscula Hillebr. var. pearsallii H. St. John,,
HEAR10,HEMA13,Hesperomannia mauiensis H. St. John,,
HEAR11,,Helianthemum arenicola Chapm.,coastal sand frostweed,Cistaceae
HEAR11,CRAR4,Crocanthemum arenicola (Chapm.) Barnhart,,
HEAR16,,Heliotropium arborescens L.,garden heliotrope,Boraginaceae
HEAR16,HEPE6,Heliotropium peruvianum L.,,
HEAR17,,Hedysarum arcticum B. Fedtsch.,,Fabaceae
HEAR19,,Heliotropium arguzioides Kar. & Kir.,,Boraginaceae
HEAR2,,Helenium arizonicum S.F. Blake,Arizona sneezeweed,Asteraceae
HEAR22,,Hesperocyparis arizonica (Greene) Bartel,Arizona cypress,Cupressaceae
HEAR22,CAAR6,Callitropsis arizonica (Greene) D.P. Little,,
HEAR22,CUAR,Cupressus arizonica Greene,,
HEAR22,CUARA,Cupressus arizonica Greene ssp. arizonica,,
HEAR22,NEAR4,Neocupressus arizonica (Greene) de Laub.,,
HEAR23,,Hexalectris arizonica (S.Watson) A.H. Kenn. & L.E. Watson,spiked crested coralroot,Orchidaceae
HEAR23,COAR17,Corallorhiza arizonica S. Watson,,
HEAR23,HESPA,Hexalectris spicata (Walter) Barnhart var. arizonica (S. Watson) Catling & Engel,,
HEAR3,,Helianthus argophyllus Torr. & A. Gray,silverleaf sunflower,Asteraceae
HEAR5,,Heteromeles arbutifolia (Lindl.) M. Roem.,toyon,Rosaceae
HEAR6,,Hexastylis arifolia (Michx.) Small,littlebrownjug,Aristolochiaceae
HEAR8,,Helianthus arizonensis R.C. Jacks.,Arizona sunflower,Asteraceae
HEAR9,,Hesperomannia arborescens A. Gray,Lanai island-aster,Asteraceae
HEAR9,HEARB,Hesperomannia arborescens A. Gray var. bushiana (O. Deg.) Carlq.,,
HEAR9,HEARS,Hesperomannia arborescens A. Gray var. swezeyi (O. Deg.) Carlq.,,
HEARA,,Hexastylis arifolia (Michx.) Small var. arifolia,littlebrownjug,Aristolochiaceae
HEARA,ASAR10,Asarum arifolium Michx.,,
HEARA2,,Heteromeles arbutifolia (Lindl.) M. Roem. var. arbutifolia,toyon,Rosaceae
HEARA2,CRAR14,"Crataegus arbutifolia Aiton, non Lam., nom. illeg.",,
HEARA2,HESA14,Heteromeles salicifolia (C. Presl) Abrams,,
HEARA2,PHAR11,Photinia arbutifolia Lindl.,,
HEARC,,Hexastylis arifolia (Michx.) Small var. callifolia (Small) Blomquist,littlebrownjug,Aristolochiaceae
HEARC,ASARC,Asarum arifolium Michx. var. callifolia (Small) Barringer,,
HEARC,ASCA33,Asarum callifolium Small,,
HEARC2,,Heteromeles arbutifolia (Lindl.) M. Roem. var. cerina (Jeps.) A.E. Murray,toyon,Rosaceae
HEARC2,PHARC2,Photinia arbutifolia Lindl. var. cerina Jeps.,,
HEARM,,Heteromeles arbutifolia (Lindl.) M. Roem. var. macrocarpa (Munz) Munz,toyon,Rosaceae
HEARR,,Hexastylis arifolia (Michx.) Small var. ruthii (Ashe) Blomquist,Ruth's littlebrownjug,Aristolochiaceae
HEARR,ASARR,Asarum arifolium Michx. var. ruthii (Ashe) Barringer,,
HEARR,ASRU8,Asarum ruthii Ashe,,
HEARR,HERU5,Hexastylis ruthii (Ashe) Small,,
HEAT,,Helianthus atrorubens L.,purpledisk sunflower,Asteraceae
HEAT,HEATA,Helianthus atrorubens L. var. alsodes Fernald,,
HEAU,,Helenium autumnale L.,common sneezeweed,Asteraceae
HEAU5,,Heliconia aurantiaca Ghiesbr. ex Lem. [excluded],,Heliconiaceae
HEAUA,,Helenium autumnale L. var. autumnale,common sneezeweed,Asteraceae
HEAUA,HEAUC,Helenium autumnale L. var. canaliculatum (Lam.) Torr. & A. Gray,,
HEAUA,HEAUP,Helenium autumnale L. var. parviflorum (Nutt.) Fernald,,
HEAUA,HECA24,Helenium canaliculatum Lam.,,
HEAUA,HELA21,Helenium latifolium Mill.,,
HEAUA,HEPA15,Helenium parviflorum Nutt.,,
HEAUG,,Helenium autumnale L. var. grandiflorum (Nutt.) Torr. & A. Gray,fall sneezeweed,Asteraceae
HEAUG,HEMA12,Helenium macranthum Rydb.,,
HEAUM,,Helenium autumnale L. var. montanum (Nutt.) Fernald,mountain sneezeweed,Asteraceae
HEAUM,HEMO9,Helenium montanum Nutt.,,
HEBA2,,Heterotheca barbata (Rydb.) Semple,Spokane false goldenaster,Asteraceae
HEBA2,CHBA3,Chrysopsis barbata Rydb.,,
HEBA4,,Heterodermia barbifera (Nyl.) K.P. Singh,,Physciaceae
HEBA4,HEPO7,Heterodermia podocarpa (Bél.) D.D. Awasthi,,
HEBA5,,Hesperocyparis bakeri (Jeps.) Bartel,Modoc cypress,Cupressaceae
HEBA5,CABA30,Callitropsis bakeri (Jeps.) D.P. Little,,
HEBA5,CUBA,Cupressus bakeri Jeps.,,
HEBA5,CUBAM,Cupressus bakeri Jeps. ssp. matthewsii C.B. Wolf,,
HEBA5,NEBA,Neocupressus bakeri (Jeps.) de Laub.,,
HEBE,,Hebe Comm. ex Juss.,hebe,Scrophulariaceae
HEBE2,,Hevea benthamiana Müll. Arg.,Bentham's hevea,Euphorbiaceae
HEBE3,,Hesperocyparis benthamii (Endl.) Bartel,Bentham cypress,Cupressaceae
HEBE3,CABE11,Callitropsis benthamii (Endl.) D.P. Little,,
HEBE3,CULUB2,Cupressus lusitanica Mill. var. benthamii (Endl.) Carrière,,
HEBEC2,,Hebeclinium DC.,thoroughwort,Asteraceae
HEBES,,Hebestigma Urb.,false locust,Fabaceae
HEBI,,Helenium bigelovii A. Gray,Bigelow's sneezeweed,Asteraceae
HEBI,HERI4,Helenium rivulare (Greene) Rydb.,,
HEBI2,,Helianthemum bicknellii Fernald,hoary frostweed,Cistaceae
HEBI2,CRBI6,Crocanthemum bicknellii (Fernald) Barnhart,,
HEBI2,CRMA17,Crocanthemum majus sensu Britton,,
HEBI3,,Hesperolinon bicarpellatum (H. Sharsm.) H. Sharsm.,twocarpel dwarf-flax,Linaceae
HEBI3,HESE8,"Hesperolinon serpentinum McCarten, nom. inval.",,
HEBI3,HESH3,Hesperolinon sharsmithiae R. O'Donnell,,
HEBI3,LIBI7,Linum bicarpellatum H. Sharsm.,,
HEBI4,,Heliconia bihai (L.) L.,macawflower,Heliconiaceae
HEBI4,BIBI6,"Bihai bihai (L.) Griggs, nom. inval.",,
HEBI4,HEHU3,"Heliconia humilis (Aubl.) Jacq., nom. utique rej.",,
HEBI7,,Hedysarum biebersteinii Chrtkova,,Fabaceae
HEBI7,HEAR18,"Hedysarum argenteum M. Bieb., nom. illeg.",,
HEBL2,,Helodium blandowii (F. Weber & D. Mohr) Warnst.,Blandow's helodium moss,Helodiaceae
HEBLB,,Helodium blandowii (F. Weber & D. Mohr) Warnst. var. blandowii,Blandow's helodium moss,Helodiaceae
HEBLB,THLA10,Thuidium lanatum (Brid.) Hag,,
HEBLH,,"Helodium blandowii (F. Weber & D. Mohr) Warnst. var. helodioides (Renauld & Cardot) H.A. Crum, Steere & L.E. Anderson",Blandow's helodium moss,Helodiaceae
HEBLH,HEPAH,Helodium paludosum (Sull.) Austin var. helodioides (Renauld & Cardot) Grout,,
HEBO,,Hedysarum boreale Nutt.,Utah sweetvetch,Fabaceae
HEBO2,,Helenium bolanderi A. Gray,coastal sneezeweed,Asteraceae
HEBO2,DUGR2,Dugaldia grandiflora Rydb.,,
HEBO2,HEBIF,Helenium bigelovii A. Gray var. festivum Jeps.,,
HEBO3,,Helianthus bolanderi A. Gray,serpentine sunflower,Asteraceae
HEBO3,HEEX,Helianthus exilis A. Gray,,
HEBO8,,Heterodermia boryi (Fée) K.P. Singh & S.R. Singh,,Physciaceae
HEBO8,ANNE9,Anaptychia neoleucomelaena Kurok.,,
HEBO8,HENE6,Heterodermia neoluecomelaena (Kurok.) Follmann & Redon,,
HEBOB,,Hedysarum boreale Nutt. ssp. boreale,Utah sweetvetch,Fabaceae
HEBOB2,,Hedysarum boreale Nutt. ssp. boreale var. boreale,Utah sweetvetch,Fabaceae
HEBOB2,HEBOC,Hedysarum boreale Nutt. var. cinerascens (Rydb.) Rollins,,
HEBOB2,HEBOO2,Hedysarum boreale Nutt. var. obovatum Rollins,,
HEBOB2,HEBOP,Hedysarum boreale Nutt. var. pabulare (A. Nelson) Dorn,,
HEBOB2,HEBOR,Hedysarum boreale Nutt. var. rivulare (L.O. Williams) Northstrom,,
HEBOB2,HEBOT,Hedysarum boreale Nutt. var. typicum Rollins,,
HEBOB2,HEBOU2,Hedysarum boreale Nutt. var. utahense (Rydb.) Rollins,,
HEBOB2,HECI7,Hedysarum cinerascens Rydb.,,
HEBOB2,HEMAF,Hedysarum mackenziei Richardson var. fraseri B. Boivin,,
HEBOB2,HEPA27,Hedysarum pabulare A. Nelson,,
HEBOB2,HEPAR3,Hedysarum pabulare A. Nelson var. rivulare L.O. Williams,,
HEBOB2,HEUT2,Hedysarum utahense Rydb.,,
HEBOG2,,Hedysarum boreale Nutt. ssp. boreale var. gremiale (Rollins) Northstrom & S.L. Welsh,Utah sweetvetch,Fabaceae
HEBOG2,HEBOG3,"Hedysarum boreale Nutt. var. gremiale (Rollins) Northstrom & S.L. Welsh, database artifact",,
HEBOG2,HEGR15,Hedysarum gremiale Rollins,,
HEBOM,,Hedysarum boreale Nutt. ssp. mackenziei (Richardson) S.L. Welsh,northern sweetvetch,Fabaceae
HEBOM,HEBOM3,Hedysarum boreale Nutt. var. mackenziei (Richardson) C.L. Hitchc.,,
HEBOM,HEMA,Hedysarum mackenziei Richardson,,
HEBR,,Helenium brevifolium (Nutt.) Alph. Wood,shortleaf sneezeweed,Asteraceae
HEBR,HECU6,Helenium curtisii A. Gray,,
HEBR10,,Helictotrichon bromoides (Gouan) C.E. Hubb.,,Poaceae
HEBR10,AVBR,Avenochloa bromoides (Gouan) Holub,,
HEBR11,,Heliotropium bracteatum R. Br.,bracted heliotrope,Boraginaceae
HEBR2,,Heuchera bracteata (Torr.) Ser.,bracted alumroot,Saxifragaceae
HEBR3,,Heuchera brevistaminea Wiggins,Laguna Mountain alumroot,Saxifragaceae
HEBR4,,Hesperolinon breweri (A. Gray) Small,Brewer's dwarf-flax,Linaceae
HEBR4,LIBR7,Linum breweri A. Gray,,
HEBR5,,Helianthus ×brevifolius E.E. Watson (pro sp.),shortleaf sunflower,Asteraceae
HEBR8,,Hevea brasiliensis (Willd. ex A. Juss.) Müll. Arg.,rubber tree,Euphorbiaceae
HEBR8,SIBR7,Siphonia brasiliensis Willd. ex A. Juss.,,
HEBU,,Helonias bullata L.,swamppink,Liliaceae
HECA,,Helianthella californica A. Gray,California helianthella,Asteraceae
HECA10,,Heliconia caribaea Lam.,lobsterclaw,Heliconiaceae
HECA11,,Hesperolinon californicum (Benth.) Small,California dwarf-flax,Linaceae
HECA11,LICA26,Linum californicum Benth.,,
HECA11,LICAC5,Linum californicum Benth. var. confertum A. Gray ex Trel.,,
HECA13,,Helenium campestre Small,oldfield sneezeweed,Asteraceae
HECA14,,Helianthus carnosus Small,lakeside sunflower,Asteraceae
HECA16,,Heterotheca camporum (Greene) Shinners,lemonyellow false goldenaster,Asteraceae
HECA2,,Helianthella castanea Greene,Mt. Diablo helianthella,Asteraceae
HECA23,,"Heuchera caroliniana (Rosend., Butters & Lakela) E.F. Wells",Carolina alumroot,Saxifragaceae
HECA23,HEAMC2,"Heuchera americana L. var. caroliniana Rosend., Butters & Lakela",,
HECA29,,Heterodermia casarettiana (A. Massal.) Trevis.,Casarett's shield lichen,Physciaceae
HECA29,ANCA36,Anaptychia casarettiana A. Massal.,,
HECA3,,Helianthemum canadense (L.) Michx.,longbranch frostweed,Cistaceae
HECA3,CRCA15,Crocanthemum canadense (L.) Britton,,
HECA3,HECAS3,Helianthemum canadense (L.) Michx. var. sabulonum Fernald,,
HECA30,,Hesperevax caulescens (Benth.) A. Gray,dwarf dwarf-cudweed,Asteraceae
HECA30,EVAC2,"Evax acaulis Greene, non (Kellogg) Greene",,
HECA30,EVCAH,Evax caulescens (Benth.) A. Gray var. humilis (Greene) Jeps.,,
HECA30,EVCAP,Evax caulescens (Benth.) A. Gray var. petiolata A. Gray,,
HECA30,EVIN,Evax involucrata Greene,,
HECA31,,Hedera caucasigena Pojark.,,Araliaceae
HECA32,,Hedysarum candidum M. Bieb.,,Fabaceae
HECA36,,Heuchera caespitosa Eastw.,tufted alumroot,Saxifragaceae
HECA36,HECE2,"Heuchera cespitosa Eastw., orth. var.",,
HECA4,,Helianthemum carolinianum (Walter) Michx.,Carolina frostweed,Cistaceae
HECA4,CRCA16,Crocanthemum carolinianum (Walter) Spach,,
HECA5,,Helianthus californicus DC.,California sunflower,Asteraceae
HECA7,,Hesperochiron californicus (Benth.) S. Watson,California hesperochiron,Hydrophyllaceae
HECA7,HECAI,Hesperochiron californicus (Benth.) S. Watson var. incanus (Greene) Brand,,
HECA7,HECAW,Hesperochiron californicus (Benth.) S. Watson var. watsonianus (Greene) Brand,,
HECA7,HELA14,Hesperochiron lasianthus (Greene) H. St. John,,
HECA8,,Heterotheca canescens (DC.) Shinners,hoary false goldenaster,Asteraceae
HECA8,CHBE7,Chrysopsis berlandieri Greene,,
HECA8,CHCA16,"Chrysopsis canescens (DC.) Torr. & A. Gray, non DC.",,
